10	18815	阿寒丹頂の里	085-0245 北海道釧路市阿寒町上阿寒23-36-1	0154-66-2969	5月〜9月 9:00〜18:00 10月〜4月 9:00〜17:00 観光案内所10:00〜16:00	https://www.michi-no-eki.jp/stations/views/18815	43.1440197	144.1469574	556 183 843
10	18816	おとふけ	080-0346 北海道河東郡音更町なつぞら2	0155-65-0822	9:00〜19:00	https://www.michi-no-eki.jp/stations/views/18816	42.974917	143.181694	124 802 666
10	18817	ピンネシリ	098-5113 北海道枝幸郡中頓別町字敏音知72-7	01634-7-8510	9:00〜17:00	https://www.michi-no-eki.jp/stations/views/18817	44.8774622	142.2134021	684 761 002
10	18819	上ノ国もんじゅ	049-0602 北海道檜山郡上ノ国町字原歌3	0139-55-3955	・文珠館 9:00〜17:00 ・特産品販売所 9:00〜17:00(4月〜10月)、10:00〜17:00(11月〜3月)※月曜定休(11月〜3月)月曜が祝日の場合は翌平日 ・レストラン 11:00〜15:00(LO14:30)※月曜定休(11月〜3月)月曜が祝日の場合は翌平日	https://www.michi-no-eki.jp/stations/views/18819	41.8084965	140.0949663	807 791 624
10	18820	オスコイ!かもえない	045-0302 北海道古宇郡神恵内村大字赤石村字大森292-1	0135-76-5800	9:00〜17:00	https://www.michi-no-eki.jp/stations/views/18820	43.1653589	140.3855694	775 271 501
10	18821	なかさつない	089-1330 北海道河西郡中札内村大通南7-14	0155-67-2811	9:00〜18:00(4〜10月) 9:00〜17:00(11〜3月)営業時間、定休日は店舗により異なります	https://www.michi-no-eki.jp/stations/views/18821	42.69214	143.126839	396 660 680
10	18822	マオイの丘公園	069-1460 北海道夕張郡長沼町東10線南7番地	0123-84-2120	9:00〜18:00(4月〜11月)、9:00〜17:00(11月〜3月)、※「ピッツェリアトニーノ北海道長沼」は営業時間が異なります。詳しくは、公式ホームページよりご確認下さい。	https://www.michi-no-eki.jp/stations/views/18822	42.94998	141.716616	230 416 613
10	18823	樹海ロード日高	055-2301 北海道沙流郡日高町本町東1-298-1	01457-6-2001	9:00〜18:00	https://www.michi-no-eki.jp/stations/views/18823	42.8767898	142.4420074	694 128 794
10	18824	そうべつ情報館i(アイ)	052-0101 北海道有珠郡壮瞥町字滝之町384-1	0142-66-4200	9:00〜17:30 (11/16〜3/31は17:00迄)	https://www.michi-no-eki.jp/stations/views/18824	42.559133	140.8990485	321 498 699
10	18825	ニセコビュープラザ	048-1544 北海道虻田郡ニセコ町字元町77-10	0136-43-2051	情報プラザ棟:9:00-18:00農産物直売コーナー:9:00-17:00(4月下旬〜10月:8:30-17:00)テイクアウトコーナー:10:00-16:00(4月下旬〜10月:9:30-16:30)	https://www.michi-no-eki.jp/stations/views/18825	42.7994921	140.7023947	398 174 561
10	18826	しりうち	049-1221 北海道上磯郡知内町字湯の里48-13	01392-6-2270	8:00〜18:00	https://www.michi-no-eki.jp/stations/views/18826	41.6012589	140.3358339	584 340 741
10	18827	横綱の里ふくしま	049-1312 北海道松前郡福島町字福島143-1	0139-47-4072	9:00〜17:00	https://www.michi-no-eki.jp/stations/views/18827	41.479134	140.255731	676 526 123
10	18828	サラブレッドロード新冠	059-2402 北海道新冠郡新冠町字中央町1-20	0146-45-7070	10:00〜18:00	https://www.michi-no-eki.jp/stations/views/18828	42.3598362	142.3156908	551 068 789
10	18829	ピア21しほろ	080-1200 北海道河東郡士幌町字士幌西2線147	01564-5-3940	9:00〜18:00(4月〜11月) 9:00〜17:00(12月〜3月)	https://www.michi-no-eki.jp/stations/views/18829	43.14434238	143.23924295	424 524 005*35
10	18830	香りの里たきのうえ	099-5602 北海道紋別郡滝上町旭町	0158-29-3300	8:30 〜17:00	https://www.michi-no-eki.jp/stations/views/18830	44.19689	143.090986	570 701 311
10	18831	田園の里うりゅう	078-2600 北海道雨竜郡雨竜町字満寿28-3	0125-79-2100	9:00〜18:00(5〜10月) 10:00〜16:00(11〜4月)	https://www.michi-no-eki.jp/stations/views/18831	43.6625089	141.8940224	179 572 202
10	18832	みたら室蘭	051-0036 北海道室蘭市祝津町4-16-15	0143-26-2030	9:30〜19:00 (11〜3月は17:00まで、毎週木曜・祝日の場合は金曜定休日) ※館内各店舗の営業時間は店舗により異なる	https://www.michi-no-eki.jp/stations/views/18832	42.342012	140.943745	159 308 650
10	18833	とうま	078-1332 北海道上川郡当麻町字園別2区	0166-58-8639	9:00〜18:00	https://www.michi-no-eki.jp/stations/views/18833	43.844134	142.4895	79 659 005
10	18834	スペース・アップルよいち	046-0003 北海道余市郡余市町黒川町6-4	0135-22-1515	4月中旬〜11月上旬 9:00〜18:00 11月上旬〜4月中旬 9:00〜17:00	https://www.michi-no-eki.jp/stations/views/18834	43.1885383	140.7887813	164 665 300
10	18835	ほっと♡はぼろ	078-4113 北海道苫前郡羽幌町北3条1-29	0164-62-3800	7:00〜22:00	https://www.michi-no-eki.jp/stations/views/18835	44.3673322	141.7065768	508 700 697
10	18836	サロマ湖	093-0421 北海道常呂郡佐呂間町字浪速121-3	01587-5-2828	9:00〜18:00(11〜3月は9:00〜17:00)	https://www.michi-no-eki.jp/stations/views/18836	44.0999179	143.8241425	955 054 611
10	18837	愛ランド湧別	093-0652 北海道紋別郡湧別町志撫子6-2	01586-8-2455	9:00〜17:30	https://www.michi-no-eki.jp/stations/views/18837	44.1308204	143.7192064	404 476 382
10	18838	おうむ	098-1702 北海道紋別郡雄武町字雄武1885-14	0158-84-2403	8:00〜21:00 (5〜10月) 8:00〜20:00 (11〜4月)	https://www.michi-no-eki.jp/stations/views/18838	44.5830367	142.9597327	587 880 619
10	18839	さるふつ公園	098-6222 北海道宗谷郡猿払村字浜鬼志別241-7	01635-2-2311	9:00〜17:00	https://www.michi-no-eki.jp/stations/views/18839	45.329219	142.177348	680 591 232
10	18840	森と湖の里ほろかない	074-0425 北海道雨竜郡幌加内町字政和第1	0165-37-2070	10:00〜21:00 冬期10:30〜21:00	https://www.michi-no-eki.jp/stations/views/18840	44.114633	142.139546	701 707 425
10	18841	うたしないチロルの湯	073-0406 北海道歌志内市字中村72-1	0125-42-5566	9:00〜17:00	https://www.michi-no-eki.jp/stations/views/18841	43.50329330668253	142.00583873202555	179 016 094*73
10	18842	くろまつない	048-0134 北海道寿都郡黒松内町字白井川8-10	0136-71-2222	9:00〜18:00(4〜10月) 9:00〜17:00(11〜3月)	https://www.michi-no-eki.jp/stations/views/18842	42.6727094	140.3800337	521 616 330
10	18843	たきかわ	079-0463 北海道滝川市江部乙町東11-13-3	0125-26-5500	9:00〜18:00(4〜10月) 10:00〜17:00(11〜3月)	https://www.michi-no-eki.jp/stations/views/18843	43.6234396	141.941478	179 428 432
10	18844	スワン44ねむろ	086-0073 北海道根室市酪陽1	0153-25-3055	9:00〜17:00(4〜6,10月) 9:00〜18:00(7〜9月) 9:00〜16:00(11〜3月)	https://www.michi-no-eki.jp/stations/views/18844	43.2616741	145.4383704	734 353 062
10	18845	つるぬま	061-0600 北海道樺戸郡浦臼町字キナウスナイ186-214	0125-68-2626	9:00〜18:00(4〜9月) 10:00〜17:00(10〜3月)	https://www.michi-no-eki.jp/stations/views/18845	43.4516011	141.8357178	360 100 802
10	18846	なとわ・えさん	041-0525 北海道函館市日ノ浜町31-2	0138-85-4010	9:00〜18:00(4〜9月) 9:00〜17:00(10〜3月)	https://www.michi-no-eki.jp/stations/views/18846	41.7794873	141.1016303	582 417 198
10	18847	つど〜る・プラザ・さわら	049-2222 北海道茅部郡森町砂原2-358-1	01374-8-2828	9:00〜17:00	https://www.michi-no-eki.jp/stations/views/18847	42.1253109	140.6673361	490 740 674
10	18848	知床・らうす	086-1833 北海道目梨郡羅臼町本町361-1	0153-87-5151	9:00〜17:00(5〜10月) 10:00〜16:00(11〜4月)	https://www.michi-no-eki.jp/stations/views/18848	44.0174537	145.1920893	757 353 676
10	18849	さらべつ	089-1573 北海道河西郡更別村字弘和464-1	0155-53-3663	9:00〜18:00	https://www.michi-no-eki.jp/stations/views/18849	42.6333115	143.2718483	396 468 572
10	18850	だて歴史の杜	052-0012 北海道伊達市松ヶ枝町34-1	0142-25-5567	9:00〜18:00	https://www.michi-no-eki.jp/stations/views/18850	42.47050228223599	140.87549148029083	159 780 134*41
10	18851	あさひかわ	070-8004 北海道旭川市神楽4条6-1-12	0166-61-2283	9:00〜21:00 (売店は19:00(夏季)まで・フードコートは店舗により異なります)	https://www.michi-no-eki.jp/stations/views/18851	43.7600001	142.3484462	79 312 788
10	18852	自然体感しむかっぷ	079-2201 北海道勇払郡占冠村字中央	0167-39-8010	9:00〜18:00	https://www.michi-no-eki.jp/stations/views/18852	42.978859	142.39758	694 513 094
10	18853	にしおこっぺ花夢	098-1421 北海道紋別郡西興部村字上興部37	0158-87-2333	9:00〜17:00	https://www.michi-no-eki.jp/stations/views/18853	44.3359883	142.8680679	1009 014 019
10	18854	オーロラタウン93りくべつ	089-4315 北海道足寄郡陸別町大通	0156-27-2012	9:00〜17:00	https://www.michi-no-eki.jp/stations/views/18854	43.467863	143.742367	596 464 737
10	18855	はなやか(葉菜野花)小清水	099-3452 北海道斜里郡小清水町字浜小清水474-7	0152-67-7752	9:00〜18:00  レストランは11:00〜15:00	https://www.michi-no-eki.jp/stations/views/18855	43.9339211	144.453268	958 054 715
10	18856	ライスランドふかがわ	074-1271 北海道深川市音江町字広里59-7	0164-26-3636	4月・5月〜10月:9:00〜18:00、6月〜9月:9:00〜19:00、11月〜3月:9:00〜17:00	https://www.michi-no-eki.jp/stations/views/18856	43.6994831	142.070593	179 713 597
10	18857	なかがわ	098-2805 北海道中川郡中川町字誉498-1	01656-7-2683	9:00〜17:00	https://www.michi-no-eki.jp/stations/views/18857	44.8016913	142.0673479	640 473 826
10	18858	230ルスツ	048-1731 北海道虻田郡留寿都村字留寿都127	0136-47-2068	9:00〜18:00(4月下旬〜10月) 9:00〜17:00(11〜4月下旬)	https://www.michi-no-eki.jp/stations/views/18858	42.7399293	140.8845626	385 256 437
10	18859	てしお	098-3305 北海道天塩郡天塩町新開通4-7227-2	01632-9-2155	4月〜10月  9:00〜19:00                      11月〜3月 9:00〜17:00	https://www.michi-no-eki.jp/stations/views/18859	44.8845723	141.7477551	530 150 785
10	18860	コスモール大樹	089-2152 北海道広尾郡大樹町西本通98	01558-6-5220	特産品コーナー 9:00〜17:30 (十勝バス大樹案内所【乗車券販売など】)休館 年末年始(12月31日〜1月3日)             ショッピングセンター 9:00〜20:00 (衣料品すずき、100円ショップ、写真店、オリーブ薬局、 コープさっぽろ、ヘアークラブMock、クリーニング、 理療整体院、ラーメンハウスMAMO)休館 1月1日(各テナント臨時休業あり)	https://www.michi-no-eki.jp/stations/views/18860	42.489824	143.273259	454 858 397
10	18861	ぐるっとパノラマ美幌峠	092-0022 北海道網走郡美幌町字古梅	0152-77-6001	4月〜10月 9:00〜18:00  12月〜3月 10:00〜16:00	https://www.michi-no-eki.jp/stations/views/18861	43.648286095455596	144.2478543319179	638 225 426*43
10	18862	らんこし・ふるさとの丘	048-1251 北海道磯谷郡蘭越町字相生969	0136-55-3251	9:00〜17:00	https://www.michi-no-eki.jp/stations/views/18862	42.7620988	140.4789853	730 057 146
10	18863	とようら	049-5412 北海道虻田郡豊浦町字旭町65-8	0142-83-1010	直売所9:00〜17:00          テイクアウトコーナー10:00〜16:00	https://www.michi-no-eki.jp/stations/views/18863	42.577551	140.722382	662 267 873
10	18864	メルヘンの丘めまんべつ	099-2356 北海道網走郡大空町女満別昭和96	0152-75-6160	8:45〜17:30	https://www.michi-no-eki.jp/stations/views/18864	43.9173357	144.1884881	305 278 692
10	18865	むかわ四季の館	054-0042 北海道勇払郡むかわ町美幸3-3-1	0145-42-4171	6:00〜22:00	https://www.michi-no-eki.jp/stations/views/18865	42.5739733	141.9254643	455 261 494
10	18866	あいおい	092-0361 北海道網走郡津別町字相生	0152-75-9101	9:00〜17:00【火曜日定休日(トイレは24時間開放)】	https://www.michi-no-eki.jp/stations/views/18866	43.545622	143.980525	866 463 123
10	18867	しかおい	081-0222 北海道河東郡鹿追町東町3-2	0156-66-1125	9:00〜17:00(3〜6月、10〜11月) 10:00〜16:00(12〜2月) 9:00〜18:00(7〜9月)	https://www.michi-no-eki.jp/stations/views/18867	43.098188	142.98857	343 646 393
10	18868	しらたき	099-0126 北海道紋別郡遠軽町奥白滝	0158-48-2175	9:00〜18:00	https://www.michi-no-eki.jp/stations/views/18868	43.870061	143.076278	787 429 108
10	18869	あしょろ銀河ホール21	089-3701 北海道足寄郡足寄町北1条1丁目	0156-25-6131	9:00〜17:00	https://www.michi-no-eki.jp/stations/views/18869	43.244332	143.546455	481 561 871
10	18870	サーモンパーク千歳	066-0028 北海道千歳市花園2-4-2	0123-29-3972	9:00〜17:00(一部店舗は16:00まで)	https://www.michi-no-eki.jp/stations/views/18870	42.833788	141.65933	113 889 645
10	18871	ひがしかわ「道草館」	071-1423 北海道上川郡東川町東町1丁目1番15号	0166-68-4777	9:00〜19:00	https://www.michi-no-eki.jp/stations/views/18871	43.6973051	142.5088143	389 406 315
10	18872	花ロードえにわ	061-1375 北海道恵庭市南島松817-18	0123-37-8787	9:00〜18:00(施設・時期により異なる)<休:12/31〜1/2>	https://www.michi-no-eki.jp/stations/views/18872	42.8972354	141.5856753	230 220 351
10	18873	シェルプラザ・港	048-1341 北海道磯谷郡蘭越町港町1402-2	0136-56-2700	9:00〜17:00	https://www.michi-no-eki.jp/stations/views/18873	42.8801825	140.370027	730 464 294
10	18874	真狩フラワーセンター	048-1611 北海道虻田郡真狩村字光8-3	0136-48-2007	9:00〜17:30(4月下旬〜10/31) 9:30〜16:30(11/1〜4月下旬)	https://www.michi-no-eki.jp/stations/views/18874	42.7623215	140.8077046	385 337 130
10	18875	鐘のなるまち・ちっぷべつ	078-2100 北海道雨竜郡秩父別町2085	0164-33-3902	9:00〜17:00(4〜10月) 9:00〜16:00(11〜3月)	https://www.michi-no-eki.jp/stations/views/18875	43.7648305	141.9659629	495 041 431
10	18876	あぷた	049-5603 北海道虻田郡洞爺湖町入江84-2	0142-76-5501	9::00〜18:00(冬期17:00)	https://www.michi-no-eki.jp/stations/views/18876	42.5289975	140.7787362	321 393 146
10	18877	うりまく	081-0341 北海道河東郡鹿追町瓜幕西3-1外	0156-67-2626	9:00〜17:00	https://www.michi-no-eki.jp/stations/views/18877	43.1697466	143.0250228	702 018 043
10	18878	絵本の里けんぶち	098-0341 北海道上川郡剣淵町東町2420	0165-34-3811	9:00〜17:00(5〜10月中旬) 9:00〜16:00(10月中旬〜4月)	https://www.michi-no-eki.jp/stations/views/18878	44.0938311	142.3909798	470 617 851
10	18879	風Wとままえ	078-3701 北海道苫前郡苫前町字苫前119-1	0164-64-2810	7:00〜21:00	https://www.michi-no-eki.jp/stations/views/18879	44.3133031	141.6564717	508 514 246
10	18880	しほろ温泉	080-1285 北海道河東郡士幌町字下居辺西2-134	01564-5-3630	10:00〜21:00	https://www.michi-no-eki.jp/stations/views/18880	43.138881	143.367911	424 509 317
10	18881	名水の郷きょうごく	044-0131 北海道虻田郡京極町字川西45-1	0136-42-2292	売店 9:00〜17:00          レストラン 11:00〜16:00       休館日 毎週水曜日及び年末年始(12/31〜1/3)	https://www.michi-no-eki.jp/stations/views/18881	42.8589072	140.8709024	385 674 688
10	18882	びえい「丘のくら」	071-0208 北海道上川郡美瑛町本町1-9-21	0166-92-0920	9:00〜18:00(6〜8月) 9:00〜17:00(3〜5月、9〜11月) 10:00〜17:00(12〜2月)	https://www.michi-no-eki.jp/stations/views/18882	43.5921253	142.4637855	389 011 663
10	18883	☆ロマン街道しょさんべつ	078-4431 北海道苫前郡初山別村字豊岬153-1	0164-67-2525	10:00〜21:00	https://www.michi-no-eki.jp/stations/views/18883	44.5635037	141.7768178	692 513 320
10	18884	うとろ・シリエトク	099-4354 北海道斜里郡斜里町ウトロ西186-8	0152-22-5000	9:00〜17:00(レストラン 10:00〜15:00)	https://www.michi-no-eki.jp/stations/views/18884	44.0690729	144.9906685	894 824 850
10	18885	しゃり	099-4113 北海道斜里郡斜里町本町37	0152-26-8888	9:00〜19:00	https://www.michi-no-eki.jp/stations/views/18885	43.9117709	144.6642138	642 575 095
10	18886	パパスランドさっつる	099-4522 北海道斜里郡清里町字神威1071	0152-26-2288	9:00〜21:00	https://www.michi-no-eki.jp/stations/views/18886	43.7904595	144.5339946	444 439 466
10	18887	もち米の里☆なよろ	098-0507 北海道名寄市風連町西町334-1	01655-7-8686	9:00〜18:00	https://www.michi-no-eki.jp/stations/views/18887	44.2874188	142.4137718	272 440 153
10	18888	みなとま〜れ寿都	048-0404 北海道寿都郡寿都町字大磯町29-1	0136-62-2550	9:00〜18:00	https://www.michi-no-eki.jp/stations/views/18888	42.7955338	140.2318241	797 778 127
10	18889	とうや湖	049-5831 北海道虻田郡洞爺湖町香川9-4	0142-87-2200	4月〜10月(8:30〜17:00) 11月〜3月(9:00〜16:00)	https://www.michi-no-eki.jp/stations/views/18889	42.6645114	140.8218199	321 879 391
10	18890	流氷街道網走	093-0003 北海道網走市南3条東4丁目	0152-67-5007	9:00〜18:00	https://www.michi-no-eki.jp/stations/views/18890	44.022034	144.273893	305 678 280
10	18891	北前船 松前	049-1506 北海道松前郡松前町字唐津379	0139-46-2211	9:00〜18:00(4〜9月) 9:00〜17:00(10〜3月) 定休日:毎週火曜日(10〜3月、火曜日が祝日の場合は翌日水曜日)及び年末年始(お問い合わせください)	https://www.michi-no-eki.jp/stations/views/18891	41.4265145	140.1072323	862 028 757
10	18892	ステラ★ほんべつ	089-3334 北海道中川郡本別町北3-1-1	0156-22-5819	9:00〜18:00	https://www.michi-no-eki.jp/stations/views/18892	43.1256342	143.6132503	481 149 660
10	18893	ウトナイ湖	059-1365 北海道苫小牧市字植苗156-30	0144-58-4137	9:00〜18:00(11月〜2月は9:00〜17:00)	https://www.michi-no-eki.jp/stations/views/18893	42.6999513	141.6946488	113 413 623
10	18894	うらほろ	089-5621 北海道十勝郡浦幌町字北町16-3	015-576-5678	9:00〜17:00	https://www.michi-no-eki.jp/stations/views/18894	42.81399805	143.6636566	511 530 242
10	18895	しんしのつ	068-1100  北海道石狩郡新篠津村第45線北2	0126-58-3166	7:00〜22:00 ※休館日の翌日は10:00開館  道の駅グッズ販売は21:00まで	https://www.michi-no-eki.jp/stations/views/18895	43.2141162	141.6427006	139 767 407
10	18896	夕張メロード	068-0755 北海道夕張市紅葉山529	0123-53-8111	10:00〜18:30	https://www.michi-no-eki.jp/stations/views/18896	42.93699	142.038078	700 080 120
10	18897	おだいとう	086-1641 北海道野付郡別海町尾岱沼5-27	0153-86-2449	9:00〜17:00(5〜10月) 9:00〜16:00(11〜4月) 火曜日定休(10月〜6月) ※7〜9月無休	https://www.michi-no-eki.jp/stations/views/18897	43.533413	145.2368756	448 418 627
10	18898	縄文ロマン 南かやべ	041-1613 北海道函館市臼尻町551-1	0138-25-2030	9:00〜17:00(4〜10月) 9:00〜16:30(11〜3月) 定休日:毎週月曜日※月曜日が祝日の場合は翌日,年末年始(12月29日〜1月3日)	https://www.michi-no-eki.jp/stations/views/18898	41.9279214	140.9447498	744 053 054
10	18899	わっかない	097-0023 北海道稚内市開運2丁目	0162-29-0277	10:00〜18:00	https://www.michi-no-eki.jp/stations/views/18899	45.41725	141.677348	353 876 712
10	19821	あかいがわ	046-0541 北海道余市郡赤井川村字都190-16	0135-34-6699	8:30〜18:00(5〜10月)、9:00〜17:00(11〜4月)	https://www.michi-no-eki.jp/stations/views/19821	43.05086768	140.844843	164 161 744
10	19840	みそぎの郷 きこない	049-0400 北海道上磯郡木古内町字本町338-14	01392-2-3161	9:00〜18:00	https://www.michi-no-eki.jp/stations/views/19840	41.6780521	140.4353634	584 652 022
10	19841	しかべ間歇泉公園	041-1402 北海道茅部郡鹿部町字鹿部18-1	01372-7-5655	【3月20日−11月30日】 月〜木 9時〜17時 金〜日·祝 8時半〜18時 定休日なし  【12月1日−3月19日】 月〜木 10時〜15時 金〜日·祝 9時〜18時 定休日 1月4日〜3月19日の毎週水曜日、年末年始(12月30日〜1月1日)	https://www.michi-no-eki.jp/stations/views/19841	42.0285219	140.8305528	744 400 092
10	19888	ノンキーランドひがしもこと	099-3244 北海道網走郡大空町東藻琴100	0152-66-3600	9:00〜18:00	https://www.michi-no-eki.jp/stations/views/19888	43.845319	144.294951	305 050 115
10	19889	北欧の風 道の駅とうべつ	061-3773 北海道石狩郡当別町当別太774-11	0133-27-5260	【3月〜12月】9:00〜17:00、【1月〜2月】10:00〜16:00	https://www.michi-no-eki.jp/stations/views/19889	43.177254	141.448498	514 024 818
10	19897	石狩「あいろーど厚田」	061-3601 北海道石狩市厚田区厚田98-2	0133-78-2300	10:00〜16:00(11/1-3/31)	https://www.michi-no-eki.jp/stations/views/19897	43.403873	141.43118	
10	19898	なないろ・ななえ	041-1102 北海道亀田郡七飯町字峠下380-2	0138-86-5195	9:00〜18:00〔時期により異なる〕	https://www.michi-no-eki.jp/stations/views/19898	41.925666	140.655973	
10	19914	びえい「白金ビルケ」	071-0235 北海道上川郡美瑛町字白金	0166-94-3355	9:00〜18:00(6〜8月) 9:00〜17:00(3〜5月、9〜11月) 10:00〜17:00(12〜2月)	https://www.michi-no-eki.jp/stations/views/19914	43.503071	142.597342	349 627 064
10	19927	北オホーツクはまとんべつ	098-5704 北海道枝幸郡浜頓別町中央北21番1			https://www.michi-no-eki.jp/stations/views/19927	45.124936	142.360437	644 748 651*03
10	19928	あびらD51ステーション	059-1921 北海道勇払郡安平町追分柏が丘49番地1			https://www.michi-no-eki.jp/stations/views/19928	42.876095	141.818766	320 128 741*52
10	19936	遠軽 森のオホーツク	099-0344 北海道紋別郡遠軽町野上150番地1	0158-42-4536	9:00〜18:00(冬季のスキー場は9:00〜20:00)※ゲレンデ状況等により変動あり	https://www.michi-no-eki.jp/stations/views/19936	44.023759	143.498488	
